Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_5.811e-05,S0Z_time_8.588e-05,S0Z_time_1.137e-04,S0Z_time_1.414e-04,S0Z_time_1.692e-04,S0Z_time_1.970e-04,S0Z_time_2.248e-04,S0Z_time_2.525e-04,S0Z_time_2.803e-04,S0Z_time_3.081e-04,S0Z_time_3.359e-04,S0Z_time_3.637e-04,S0Z_time_3.914e-04,S0Z_time_4.192e-04,S0Z_time_4.470e-04,S0Z_time_4.748e-04,S0Z_time_5.026e-04,S0Z_time_5.442e-04,S0Z_time_5.998e-04,S0Z_time_6.692e-04,S0Z_time_7.526e-04,S0Z_time_8.359e-04,S0Z_time_9.331e-04,S0Z_time_1.044e-03,S0Z_time_1.169e-03,S0Z_time_1.308e-03,S0Z_time_1.461e-03,S0Z_time_1.628e-03,S0Z_time_1.822e-03,S0Z_time_2.044e-03,S0Z_time_2.280e-03,S0Z_time_2.544e-03,S0Z_time_2.850e-03,S0Z_time_3.197e-03
0.0,10,10.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,6.869878981147775e-07,5.527835313974238e-07,4.372330854269572e-07,3.813636079357475e-07,3.769798954993724e-07,3.4683640750481336e-07,3.2648959183545534e-07,2.824897775482955e-07,2.7282127135524375e-07,2.564867352953566e-07,2.449959254082861e-07,2.3586532110418617e-07,2.154878513360967e-07,2.0820422755678184e-07,2.0088761534512236e-07,1.8251978127784975e-07,1.8552575610622426e-07,1.7652060940723683e-07,1.6197648796393838e-07,1.466452874742201e-07,1.231760980992918e-07,1.194412747508087e-07,1.0286882581169883e-07,9.518023949399946e-08,8.40861678661173e-08,6.834459899117001e-08,6.011612124749224e-08,5.363891333524456e-08,4.395392043677796e-08,3.663369346083687e-08,3.153689050063526e-08,2.832934708893048e-08,2.2413210600011006e-08,1.9417793461241944e-08
0.0,11,11.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.54809389706256e-07,5.056097149090607e-07,4.0535550033794736e-07,3.737392045393737e-07,3.4272828999822456e-07,3.1101896426584006e-07,2.760319203135674e-07,2.5614349640793815e-07,2.5076791648848514e-07,2.407409168076445e-07,2.299710909244236e-07,2.1081929352257984e-07,1.9474129925645332e-07,1.904040746544928e-07,1.7170978438542165e-07,1.7295168356013655e-07,1.5947472190987687e-07,1.5595300150030705e-07,1.3892962468904243e-07,1.2367587909974627e-07,1.1499194078753761e-07,1.0377839382852206e-07,9.434720431343299e-08,8.248372284703241e-08,6.905620390265244e-08,6.624343361418578e-08,5.512100264719901e-08,4.450136366740218e-08,3.959860052939206e-08,3.589172865502121e-08,3.142219211762724e-08,2.4080195208509568e-08,1.9626011930581524e-08,1.7405036062040605e-08
0.0,12,12.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.355498189255332e-07,5.107364966652259e-07,3.991284467279637e-07,3.4693206207865824e-07,2.8984349444567457e-07,2.7864393657240046e-07,2.563086828267241e-07,2.417051027444683e-07,2.3356045100665376e-07,2.2036336332841804e-07,1.9506041665303122e-07,1.939859797240957e-07,1.8425520645314114e-07,1.790315091520509e-07,1.5632630625913866e-07,1.5245419409185994e-07,1.4934019089260466e-07,1.4009776965507463e-07,1.3771101628211183e-07,1.1849841527279338e-07,1.0201237584943083e-07,9.178497442500194e-08,8.025762485425061e-08,7.689050124468704e-08,6.978669735892914e-08,5.754052289736284e-08,4.937168785814562e-08,4.4158266642725645e-08,4.094291834533652e-08,3.005137628326782e-08,2.7125361346292327e-08,2.3456194704355284e-08,1.928220743097324e-08,1.5300054845133862e-08
0.0,13,13.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.462639759276763e-07,4.720396950639027e-07,3.8045339136737864e-07,3.2410807612887804e-07,2.869162015615303e-07,2.5781734498926917e-07,2.4084608151797437e-07,2.3719047847577966e-07,1.9769102836921882e-07,1.8735854201827588e-07,1.791837694912862e-07,1.8491423668033437e-07,1.663938102197827e-07,1.5190369517575e-07,1.3695550217969816e-07,1.4282189239967833e-07,1.3251574839808892e-07,1.2775667239683687e-07,1.1630923002151296e-07,1.1040245224221422e-07,9.657764060281127e-08,8.642446291939729e-08,7.822658640320233e-08,6.957643352739437e-08,5.8350474659118035e-08,5.2835192523682174e-08,4.5809569999784026e-08,3.819884765697481e-08,3.364914143395279e-08,2.788877114340916e-08,2.672550241613867e-08,1.9742732083917444e-08,1.9091538079726332e-08,1.6642399637072157e-08
0.0,14,14.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.782103993023079e-07,4.495797365747625e-07,3.4613183192237146e-07,2.927028822658711e-07,2.6341931917079533e-07,2.3236838774664266e-07,2.2559238131074301e-07,2.0550167331555568e-07,1.8314178012407763e-07,1.8089187565585364e-07,1.6633889821671877e-07,1.5644073088110537e-07,1.4918195395204e-07,1.4642442336124996e-07,1.3133830348910805e-07,1.328484831559208e-07,1.2543787820207913e-07,1.1783294523983859e-07,1.1233652709857064e-07,9.820996892238964e-08,9.22999503174657e-08,7.631430479581948e-08,6.950699489061534e-08,5.976834210781138e-08,5.390649118154364e-08,4.825103169002636e-08,4.380364858135694e-08,3.900883355837304e-08,3.18692001804494e-08,2.7945424931989627e-08,2.1698481896833867e-08,1.999899087075294e-08,1.6054025723143117e-08,1.3536022909057535e-08
0.0,15,15.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.011516763834156e-07,4.7392593523582226e-07,3.437641026031231e-07,2.768908893327255e-07,2.3780597364201282e-07,2.24978154005389e-07,1.9957538345896737e-07,1.8099982983600152e-07,1.7772914824876455e-07,1.6038310034553902e-07,1.5961261500037152e-07,1.4229423805550414e-07,1.3736168586630917e-07,1.2932653006223076e-07,1.1928421841215792e-07,1.1557853876941581e-07,1.0682466501595391e-07,1.0070881505822235e-07,9.824471345202228e-08,8.700010120838652e-08,7.802888086532833e-08,6.812570920532297e-08,6.185987869027212e-08,5.8350668124644125e-08,5.075599391873243e-08,4.411850361350227e-08,3.5857524060843485e-08,3.096587712022636e-08,2.858717970676722e-08,2.471563192008197e-08,2.0041713247156385e-08,1.7306439461183573e-08,1.4882519600721047e-08,1.4301002113707542e-08
0.0,16,16.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.148919622863014e-07,4.7426911060608884e-07,3.203289613993529e-07,2.810970162699088e-07,2.1459739334054284e-07,2.002660082308927e-07,1.7369095748787189e-07,1.7037032338320762e-07,1.5388348479555826e-07,1.5180829473356676e-07,1.3631543450247453e-07,1.308472443763192e-07,1.192503952008245e-07,1.1550643539568909e-07,1.1576233333261171e-07,1.0763971387231527e-07,1.0285012890483293e-07,9.964547683729536e-08,8.883778144586122e-08,8.291578349332637e-08,7.210005806562606e-08,7.064408447101937e-08,5.796747464946311e-08,5.349277750104038e-08,4.642892337159807e-08,4.099665536462456e-08,3.410544761238566e-08,3.195033915953807e-08,2.602884706793867e-08,2.1394442410739e-08,1.9770242352531234e-08,1.6083404216948764e-08,1.452579274971015e-08,1.0608620561978126e-08
0.0,17,17.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.112521030563363e-07,4.941486246424563e-07,3.2698287200220797e-07,2.4080688838289096e-07,2.1419372569115369e-07,1.9715738421107319e-07,1.764958677920512e-07,1.7289310823303833e-07,1.4469986450279455e-07,1.4089121073558129e-07,1.2676756998889573e-07,1.2492944371883627e-07,1.2272595174997776e-07,1.0752669660709687e-07,1.0392820752592596e-07,9.337124003032666e-08,9.284604240572647e-08,8.68160022367925e-08,8.707042290749638e-08,7.418963994921918e-08,6.094977307956884e-08,5.899832461545659e-08,5.225897732193765e-08,5.280353722429815e-08,4.142732530091478e-08,3.5357669740446704e-08,3.1397607019567584e-08,2.761498926082289e-08,2.2760031314962746e-08,2.188492427559286e-08,1.7030667306091643e-08,1.5356117403240562e-08,1.3433061093155438e-08,8.862942713875905e-09
0.0,18,18.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.826710643873653e-07,4.961213489537906e-07,3.3554060228458657e-07,2.5173800098464404e-07,2.1148117614038223e-07,1.919680290431208e-07,1.703189505698044e-07,1.4857580681594446e-07,1.3977297023524854e-07,1.2776207029496437e-07,1.184619536895398e-07,1.1585539808164207e-07,1.1032870884584604e-07,1.0318348246632056e-07,9.748361696515412e-08,9.734024404725711e-08,8.898165704529863e-08,7.952408873213054e-08,7.727813123124316e-08,6.927603162716846e-08,5.909661519223578e-08,5.691357619798471e-08,5.0887985596477654e-08,4.392558064185301e-08,3.903900607216795e-08,3.562033171422185e-08,2.9262016781239934e-08,2.650066305606965e-08,2.328679428973354e-08,2.0391617569246496e-08,1.6401695884728007e-08,1.2187707020571432e-08,1.1912901497591613e-08,9.395500696735307e-09
0.0,19,19.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.591155166999144e-07,5.068705796432092e-07,3.328267447076742e-07,2.4723118608981597e-07,2.145662643172307e-07,1.8056582080517571e-07,1.5098596074470725e-07,1.4930787165016596e-07,1.23393810452557e-07,1.2053984652256508e-07,1.1218072856238509e-07,1.0665054353213409e-07,1.051324762844798e-07,9.64281260351947e-08,8.692076351879508e-08,8.515806459237061e-08,7.962198002981593e-08,7.699702852382143e-08,6.937451898233604e-08,6.453028907625292e-08,5.355001364372158e-08,5.1920889803982524e-08,4.283879380204589e-08,4.249287050950988e-08,3.3476575055886555e-08,3.1363882157467704e-08,2.8797928750998454e-08,2.3925560190215688e-08,2.05595846696387e-08,1.605701037005019e-08,1.4226542904889887e-08,1.1739723452628955e-08,1.0711444221549642e-08,7.747658472145463e-09
0.0,20,20.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.90625158997265e-07,5.427050496673287e-07,3.4294759572036165e-07,2.419103482215421e-07,1.957542432858566e-07,1.6879180932648542e-07,1.5315712158912718e-07,1.3437565564563679e-07,1.2412498187008952e-07,1.1314833995964731e-07,1.049351332564189e-07,9.788160624104332e-08,9.049646728573844e-08,8.778843330130512e-08,8.83536944300998e-08,7.696671121711331e-08,8.021987995705916e-08,6.922583159755295e-08,6.574328690584818e-08,5.8067904779867447e-08,5.566679936050769e-08,4.947644546697916e-08,4.403046848271699e-08,3.7109646921950575e-08,3.053962093636306e-08,2.7151601179824366e-08,2.7207929284028367e-08,2.3601799626410286e-08,1.7582773617203405e-08,1.6657078355967707e-08,1.5680654094273935e-08,1.1784367302373083e-08,7.808201809132704e-09,7.699500514121813e-09
0.0,21,21.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.0414068664205949e-06,5.548898530301632e-07,3.492071457907866e-07,2.474648376194546e-07,2.0448583305830445e-07,1.6311232849003883e-07,1.371843425348424e-07,1.2699406468311913e-07,1.1470484999852846e-07,1.076781574891293e-07,9.827992342386449e-08,9.23301162459162e-08,9.177637385294609e-08,8.361189775091678e-08,7.656840943980923e-08,7.856959393006172e-08,6.863187615134172e-08,6.940591802147768e-08,5.707550496284442e-08,5.222815480417464e-08,5.036816134596509e-08,4.27116530216184e-08,3.844947734431516e-08,3.277446559413677e-08,3.05267073084447e-08,2.6803158958340418e-08,2.316629620272256e-08,2.1108183018860183e-08,1.7825850395742907e-08,1.5660977033093607e-08,1.2487166864297849e-08,1.1086488356228649e-08,8.508808036591676e-09,7.700955865678465e-09
0.0,22,22.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.1201767034765399e-06,5.813481601745621e-07,3.68697315319053e-07,2.5720845551566785e-07,1.8041164743029825e-07,1.6180735357319521e-07,1.3420387824857382e-07,1.178578225398741e-07,1.0485058499521512e-07,1.0106530609178844e-07,9.491033146475433e-08,8.601959606163001e-08,8.730254634410684e-08,7.54232448241565e-08,7.362728977936371e-08,6.810932111926568e-08,6.401574642130512e-08,6.094141563085338e-08,5.40649008026157e-08,4.934691724558765e-08,4.4601634864029504e-08,3.546849854226972e-08,3.466152490603231e-08,3.132329582115492e-08,2.6983778065570694e-08,2.466592249563515e-08,2.3523366203620463e-08,1.972166252657949e-08,1.7712933724033496e-08,1.2284448261242368e-08,1.229772373220041e-08,1.1219260427065588e-08,9.714793848218775e-09,7.373605631986457e-09
0.0,23,23.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.1456872660770091e-06,5.999658322788931e-07,3.804827496858935e-07,2.613277327338826e-07,2.05804267479302e-07,1.5840820451492713e-07,1.3130999032532457e-07,1.1406232936399886e-07,1.0205595886759212e-07,8.881008901670458e-08,8.44353902648147e-08,7.88533160974703e-08,7.808567391770652e-08,7.300828583425559e-08,7.04719353946724e-08,6.479628635259411e-08,6.044761303680218e-08,5.87763394589493e-08,5.406955486461111e-08,4.9359448659254004e-08,4.2056555322706104e-08,3.665917287391226e-08,3.5201666524874275e-08,3.091127095033018e-08,2.6600884368642732e-08,2.274715941936179e-08,1.854048546125431e-08,1.8030293064145544e-08,1.533992730264259e-08,1.431352268550954e-08,1.1316664090853858e-08,8.573887414231513e-09,7.951416954649661e-09,6.8394074778352936e-09
0.0,24,24.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.1558565581618733e-06,6.689903913630252e-07,3.98774611593615e-07,2.72183947182726e-07,2.0613761897268256e-07,1.5823026379463367e-07,1.3294981321609573e-07,1.1170151154324923e-07,9.873093915090538e-08,9.360724782373207e-08,8.268347462925727e-08,8.141162420292511e-08,7.205709077969903e-08,7.087837057047408e-08,6.411046670463764e-08,6.232291271701481e-08,5.587938771348595e-08,5.237238734744998e-08,4.8393763501992306e-08,4.3502859605531414e-08,3.7433891491622606e-08,3.46458989118607e-08,3.2241789657161526e-08,2.7939699799267635e-08,2.567540209469415e-08,2.1542289939355073e-08,1.905403059614747e-08,1.7723010800717714e-08,1.3996092860152415e-08,1.0341539153655057e-08,1.2514376660485703e-08,9.805525582897162e-09,6.480341766710679e-09,6.169233182997888e-09
0.0,25,25.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.2318236658581799e-06,6.493962652149368e-07,3.938787470818647e-07,2.714959751447003e-07,2.0942543725864522e-07,1.605323416281726e-07,1.39885612213795e-07,1.0364901477782779e-07,9.634488571757849e-08,8.595485175066261e-08,8.130603552922336e-08,7.668879816947237e-08,6.890905641251353e-08,6.39347732016436e-08,5.8168203633182225e-08,5.7839301101606545e-08,5.323454398288777e-08,5.045353740137727e-08,4.653461671518796e-08,4.1266648982997374e-08,3.820981702956046e-08,3.263052035473469e-08,2.828554445996673e-08,2.5572549276763054e-08,1.9733575211207553e-08,1.9497219475663127e-08,1.83413501396846e-08,1.4852289839962819e-08,1.4524104088667973e-08,1.1358242200660558e-08,9.57382964219827e-09,1.0622190467793659e-08,6.338471048422621e-09,4.841962514999861e-09
0.0,26,26.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.1896028973961105e-06,7.251450101320545e-07,4.340857075246219e-07,3.037655380167218e-07,2.1539809268142673e-07,1.772386054130801e-07,1.3443956069050861e-07,1.139214593309692e-07,9.252925977560439e-08,8.66156015377755e-08,7.755215594863582e-08,7.123075088864952e-08,6.808375437241299e-08,6.333180946948688e-08,5.5512227591977275e-08,5.298886536729761e-08,4.937402140553876e-08,4.65978383968627e-08,4.408163108593927e-08,3.803881185402903e-08,3.2353153703709246e-08,3.065049759664441e-08,2.6310909558283142e-08,2.4003313470723523e-08,2.104831702240174e-08,1.8377609467087076e-08,1.5240310281301586e-08,1.507176648611652e-08,1.2592882001068217e-08,1.0690337248499427e-08,8.503626182375138e-09,5.82714048594166e-09,6.407906791380778e-09,4.638019587894983e-09
0.0,27,27.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,1.275718589433585e-06,7.43604965566204e-07,4.528233053605972e-07,3.1074185689562707e-07,2.1645490863992376e-07,1.6513439646494103e-07,1.3420642936155702e-07,1.1169484623795536e-07,9.319412712371036e-08,8.31890664612185e-08,7.671002939777001e-08,6.829124506313722e-08,6.356790411256239e-08,5.7020910907453775e-08,5.5683588640306204e-08,5.27005680375109e-08,4.752615095692762e-08,4.587247483029754e-08,3.881358367957711e-08,3.928431375936948e-08,3.003574839561568e-08,3.118277595328362e-08,2.583517055225882e-08,2.275183271933724e-08,1.765575175607745e-08,1.4652380616817052e-08,1.727000711889098e-08,1.4479005377094965e-08,1.0609474413605207e-08,8.361419596525937e-09,8.523521175853695e-09,6.595400079712036e-09,5.161112183274171e-09,4.054348314363099e-09
